Genre,Rating,UserRating,motion_image_high,motion_image_low,blink_rate,lean_forward,lean_backward,head_rotation,eye_rotation,Happiness_Avg,Happiness_Std,Happiness_25P,Happiness_75P,Happiness_Peaks,Happiness_0,Happiness_25,Happiness_50,Happiness_75,Sadness_Avg,Sadness_Std,Sadness_25P,Sadness_75P,Sadness_Peaks,Sadness_0,Sadness_25,Sadness_50,Sadness_75,Surprise_Avg,Surprise_Std,Surprise_25P,Surprise_75P,Surprise_Peaks,Surprise_0,Surprise_25,Surprise_50,Surprise_75,Fear_Avg,Fear_Std,Fear_25P,Fear_75P,Fear_Peaks,Fear_0,Fear_25,Fear_50,Fear_75,Anger_Avg,Anger_Std,Anger_25P,Anger_75P,Anger_Peaks,Anger_0,Anger_25,Anger_50,Anger_75,Disgust_Avg,Disgust_Std,Disgust_25P,Disgust_75P,Disgust_Peaks,Disgust_0,Disgust_25,Disgust_50,Disgust_75,Contempt_Avg,Contempt_Std,Contempt_25P,Contempt_75P,Contempt_Peaks,Contempt_0,Contempt_25,Contempt_50,Contempt_75,Blink_Avg,Blink_Std,Blink_25P,Blink_75P,Blink_Peaks,Blink_0,Blink_25,Blink_50,Blink_75,HeadPose_X_Avg,HeadPose_X_Std,HeadPose_X_25P,HeadPose_X_75P,HeadPose_X_Peaks,HeadPose_X_0,HeadPose_X_25,HeadPose_X_50,HeadPose_X_75,HeadRotation_X_Avg,HeadRotation_X_Std,HeadRotation_X_25P,HeadRotation_X_75P,HeadRotation_X_Peaks,HeadRotation_X_0,HeadRotation_X_25,HeadRotation_X_50,HeadRotation_X_75,EyeAngel_X_Avg,EyeAngel_X_Std,EyeAngel_X_25P,EyeAngel_X_75P,EyeAngel_X_Peaks,EyeAngel_X_0,EyeAngel_X_25,EyeAngel_X_50,EyeAngel_X_75,Motion_image_Avg,Motion_image_Std,Motion_image_25P,Motion_image_75P,Motion_image_Peaks,Motion_image_0,Motion_image_25,Motion_image_50,Motion_image_75 
Adventure,90,80,0.23507462686567165,0.36784825870646765,10.565338276181649,0.11121408711770157,0.3089280197713933,0.18628359592215013,0.00030892801977139327,0.24323447636700576,0.1740549575702177,0.11,0.35,0.03583565029348162,0.18646913580246913,0.3316049382716049,0.20176543209876543,0.2518271604938272,0.7462218103181959,0.4022396711041166,0.45,0.97,0.03738029039233858,0.6185925925925926,0.9291234567901233,0.5858888888888888,0.8467777777777779,0.7208897126969414,0.5779030647913636,0.31,0.97,0.036762434352795796,0.6719259259259259,0.9187901234567901,0.39287654320987647,0.8947654320987655,1.289672536299043,0.573994916941827,0.88,1.59,0.03738029039233858,1.1178271604938272,1.4054691358024691,1.0649753086419753,1.5621851851851851,0.6467531665122023,0.33984762444811817,0.4,0.84,0.03738029039233858,0.529320987654321,0.5532222222222223,0.6146913580246913,0.8861111111111111,0.5803768921841215,0.3766331311905061,0.3,0.79,0.0364535063330244,0.565,0.7721481481481483,0.4079876543209877,0.5726913580246914,0.6567408093914128,0.34319443667635224,0.4,0.88,0.03521779425393883,0.4655925925925926,0.7362098765432098,0.6453827160493827,0.7755061728395062,0.16520543713314728,0.24603995147279284,0.0,0.24,0.03027494593759654,0.1357283950617284,0.37622222222222224,0.061814814814814815,0.08581481481481482,1.1530738337967246,10.39760838710601,1.1,6.6,0.022242817423540315,0.32444444444444454,3.6286419753086423,6.1117283950617285,-5.474444444444445,-0.13582483781278978,0.07033037366266602,-0.172,-0.091,0.029966017917825147,-0.12535802469135804,-0.1980456790123457,-0.09665432098765434,-0.12229506172839509,-0.042566265060240985,0.047524006802263326,-0.07400000000000001,-0.009000000000000001,0.030892801977139325,-0.059379012345679015,-0.038729629629629635,-0.0459358024691358,-0.025758024691358027,32191.715080346105,47450.992335033254,25866.0,31119.0,0.01761433868974042,34050.409876543206,28075.64814814815,29664.69012345679,36712.264197530865
Cartoon,94,75,0.4508344030808729,0.3363286264441592,2.2982635342185906,0.0712461695607763,0.057967313585291114,0.0007660878447395301,0.0,0.2059831460674148,0.16740260116876657,0.08,0.29000000000000004,0.035240040858018386,0.24127551020408164,0.23133673469387755,0.15752040816326532,0.19187755102040818,0.9527170582226747,0.3837346526608561,0.68,1.19,0.0372829417773238,0.9770714285714287,0.8650714285714286,0.9472653061224491,1.0139285714285715,0.8461695607763066,0.5354971296276956,0.4275,1.19,0.03575076608784474,0.8464285714285714,0.7768469387755101,0.6809693877551021,1.0749387755102042,1.687964759959141,0.7001070670056333,1.15,2.17,0.03651685393258427,1.7307959183673471,1.5505918367346938,1.443183673469388,2.0151326530612246,0.9900970377936669,0.4411069794702043,0.6699999999999999,1.2499999999999998,0.03498467824310521,0.9685816326530613,0.860734693877551,0.9181122448979592,1.2054795918367345,0.5061133810010204,0.3283607047185741,0.27,0.67,0.03651685393258427,0.4516428571428572,0.5042448979591837,0.4292755102040816,0.6362040816326531,0.9304468845760989,0.3366288123902753,0.7,1.15,0.03472931562819203,0.9604897959183674,0.9413265306122449,0.8791632653061227,0.9333061224489796,0.13390704800817102,0.17404350696183668,0.0,0.2,0.0329417773237998,0.13133673469387755,0.09826530612244899,0.13133673469387755,0.17398979591836733,-15.367849846782383,4.887416592023557,-16.9,-13.1,0.022216547497446375,-15.283571428571426,-15.163163265306123,-14.074183673469388,-16.835408163265306,0.06233707865168538,0.06354151116730886,0.033,0.105,0.026813074565883555,0.07553673469387756,0.06156020408163265,0.07592857142857144,0.035865306122448974,0.009328140960163437,0.043106252458170485,-0.021,0.039,0.028855975485188968,0.0032204081632653068,-0.0033755102040816335,0.014941836734693879,0.02250204081632653,42743.32618135377,42666.52302018177,36850.5,44358.5,0.016602809706257982,49379.8202247191,42283.08171603677,44742.808988764045,34405.475995914196
Horror,86,70,0.4582290006829046,0.4425221944001821,10.602628001812414,0.14046216583597643,0.3198912550974173,0.057997281377435435,0.00792931581332125,0.39001812415042864,0.5301513960469959,0.17,0.44,0.03466243769823289,0.34570652173913047,0.6790398550724639,0.2647373188405797,0.2692391304347826,0.9494608065246933,0.542757584716182,0.58,1.23,0.036927956502038964,1.023125,0.8282155797101449,0.7207427536231883,1.2217391304347827,0.8401812415043031,0.5667701725639999,0.46,1.11,0.03738106026280018,0.9919565217391305,0.9265489130434782,0.616820652173913,0.821177536231884,1.6262618939737206,0.6649566536938801,1.2,1.99,0.03579519710013593,1.6819474637681158,1.3758514492753624,1.4077083333333333,2.0317028985507246,0.9022995015858621,0.5053923950103151,0.56,1.18,0.03420933393747168,0.7947554347826088,0.6769021739130434,0.8267391304347826,1.3067300724637683,0.6517671046669662,0.6457786395852446,0.29,0.77,0.03624830086089714,0.4228351449275362,1.0831884057971013,0.5131974637681159,0.5856884057971014,1.0552537381060256,0.6940575296605007,0.6799999999999999,1.23,0.03828726778432261,1.0998641304347827,1.4220742753623186,0.7615126811594203,0.933804347826087,0.20323516085183493,0.33692770948561035,0.0,0.25,0.02945174444947893,0.124356884057971,0.48310688405797103,0.14229166666666668,0.06192934782608696,-5.44596737652921,7.5386714053431545,-8.3,0.8,0.02061622111463525,-9.57074275362319,-8.67644927536232,-0.5841485507246376,-2.9358695652173905,-0.02901540552786584,0.09827692131744664,-0.076,0.038,0.02560036248300861,0.01569927536231884,-0.13411684782608696,-0.030505434782608695,0.033076992753623184,-0.02787607612143182,0.051107984775191205,-0.05775,0.003,0.03035795197100136,-0.00912590579710145,-0.050129528985507245,-0.0348106884057971,-0.0173161231884058,68069.55812372535,41325.82428893703,55244.0,78086.0,0.022660321776569226,58532.35960144927,69047.90942028986,73783.75181159421,70545.2490942029
Documentry,93,85,0.6472052500565739,0.3263181715320208,3.6486486486486487,0.0677927927927928,0.13851351351351351,0.013513513513513514,0.004954954954954955,0.30355855855855607,0.22779458956204407,0.15000000000000002,0.41,0.036036036036036036,0.39849684968496846,0.311971197119712,0.2857875787578758,0.21653465346534653,0.9866644144144152,0.5237370051341137,0.63,1.26,0.03626126126126126,0.8347524752475248,0.9105940594059405,0.8048964896489649,1.3904500450045003,0.9676621621621655,0.7625675339295458,0.5,1.25,0.036036036036036036,1.3584068406840684,0.808964896489649,0.8067236723672369,0.8914761476147616,1.7905472972972962,0.8256038455941078,1.31,2.12,0.03671171171171171,1.978631863186319,1.7375877587758777,1.5577767776777678,1.877605760576058,0.9542567567567545,0.45148373631614463,0.65,1.2,0.036036036036036036,0.7801890189018902,1.014842484248425,0.8355625562556256,1.1808100810081008,0.5595405405405401,0.36620385450640847,0.31,0.7324999999999999,0.036936936936936934,0.604986498649865,0.5857515751575157,0.564941494149415,0.4796219621962196,0.9162229729729717,0.42064217826959915,0.63,1.16,0.03513513513513514,0.7028712871287129,0.8576957695769578,0.9027812781278128,1.196840684068407,0.15107882882882795,0.20765922728525674,0.0,0.23,0.031081081081081083,0.25613861386138614,0.11760576057605761,0.1615931593159316,0.06803780378037805,-6.34961711711713,5.68307580523452,-9.6,-3.5,0.022072072072072072,-4.058415841584159,-3.946354635463546,-5.770207020702071,-11.588298829882989,-0.004573648648648534,0.09243028450800658,-0.084,0.081,0.027702702702702704,-0.0769054905490549,-0.027810081008100816,-0.014598559855985602,0.10105670567056706,-0.028707432432432504,0.04918604646740677,-0.058,0.005,0.02702702702702703,-0.021135013501350136,-0.036671467146714674,-0.03967956795679568,-0.017163816381638167,30245.045280468574,41194.6271900876,25725.5,32629.0,0.018022077044379366,25119.83963963964,29301.545945945945,33389.72162162162,33059.36126126126
Romance,75,70,0.27873734365693864,0.7123287671232876,12.784847588043801,0.16780112459307486,0.41018052678307193,0.033737792246226694,0.03728913879846108,0.5730038472920977,0.388107479845178,0.29000000000000004,0.8200000000000001,0.03166617342408997,0.5032189349112426,0.7063431952662722,0.7021893491124259,0.37652071005917154,0.9244510210121342,0.7841169864151873,0.48,1.12,0.03551346552234389,0.8627100591715976,0.6354674556213018,0.7429230769230769,1.4534556213017753,1.0212252145605212,1.3503924530550862,0.38,1.1,0.033737792246226694,0.8446745562130178,0.48662721893491123,0.6449940828402366,2.1051242603550295,1.738283515833087,1.4212291360202205,1.06,1.92,0.036401302160402486,1.4776804733727809,1.3857396449704142,1.521301775147929,2.561207100591716,0.8525125776857061,0.44855453929632927,0.55,1.11,0.03521751997632436,0.7799763313609467,0.8770650887573964,0.8864733727810652,0.8618816568047338,0.6703817697543646,0.6218813030609663,0.23,0.8900000000000001,0.03610535661438295,0.738828402366864,0.4950295857988165,0.3190887573964497,1.1266272189349111,1.2135276709085534,0.5306507478110142,0.93,1.55,0.03521751997632436,1.2255976331360947,1.2051834319526626,1.3577396449704142,1.0592071005917159,0.1849156555193847,0.28409029814835235,0.0,0.25,0.03403373779224623,0.16732544378698228,0.15029585798816567,0.056295857988165686,0.3651715976331361,-7.78040840485351,19.168408418579777,-5.8,-1.4,0.023083752589523526,-4.310887573964497,-3.2841420118343194,-3.8431952662721893,-19.656923076923075,0.002367860313702283,0.11048502218484056,-0.055,0.049,0.029890500147972773,-0.012488757396449704,-0.008984615384615386,0.04545680473372781,-0.014463905325443793,-0.026419946729801743,0.09248522691879486,-0.062,0.027000000000000003,0.028706717963894644,-0.013781065088757396,-0.021091124260355032,-0.028250887573964496,-0.04255384615384615,40101.92924807579,59786.28789823718,13966.0,69442.0,0.019834221432800475,31791.989349112428,16645.517159763313,14886.829585798816,96922.13846153846
Adventure,73,90,0.27175245098039214,0.5260416666666666,1.095890410958904,0.1101978691019787,0.13059360730593608,0.00578386605783866,0.0006088280060882801,0.34104109589040993,0.1989364531171273,0.19,0.48,0.03409436834094368,0.2760705596107056,0.45587591240875913,0.4278710462287105,0.2015450121654501,0.7751719939117233,0.3524167595600836,0.52,0.99,0.0350076103500761,0.7378345498783455,0.825705596107056,0.9375912408759125,0.5949148418491484,0.5742374429223753,0.35332749849395684,0.3200000000000001,0.7600000000000001,0.037747336377473364,0.6456082725060828,0.5747080291970803,0.5566058394160583,0.5163381995133819,1.2408919330289223,0.5019329526818198,0.89,1.5299999999999998,0.03439878234398782,1.0917396593673965,1.2519099756691,1.4928102189781023,1.1193065693430657,0.7199391171993914,0.367478647793968,0.45,0.94,0.03592085235920852,0.583941605839416,0.6982725060827251,0.9988807785888079,0.5940510948905109,0.5479878234398792,0.31517680570261436,0.32,0.73,0.03561643835616438,0.5929075425790754,0.5707542579075426,0.5651338199513383,0.45962287104622873,0.8905144596651439,0.38078219010106173,0.61,1.15,0.0365296803652968,0.7320559610705596,1.1268248175182483,1.0270681265206814,0.6702676399026763,0.13112024353120255,0.1689248057062343,0.0,0.2,0.03409436834094368,0.170316301703163,0.10941605839416058,0.04413625304136253,0.19967153284671532,-22.342374429223714,5.86364606299583,-25.4,-19.3,0.018873668188736682,-23.778588807785887,-25.10352798053528,-22.282968369829682,-18.049756690997565,-0.07083987823439886,0.049778442667795235,-0.105,-0.022,0.029528158295281583,-0.1160535279805353,-0.047800486618004866,-0.02411192214111922,-0.09488442822384428,-0.00864627092846271,0.0449420826597278,-0.037000000000000005,0.02,0.028614916286149164,-0.0043892944038929444,-0.01939051094890511,0.001962287104622871,-0.012728710462287105,78132.48842874543,46527.5054601247,66468.25,80795.5,0.012789281364190013,81774.79805352798,68281.58880778588,75135.18856447689,86688.96715328467
Science-Fiction ,85,85,0.27446483180428133,0.44094036697247707,7.881210736721873,0.14087188273367598,0.45497810774795355,0.09594517418617933,0.08909194745859508,0.32779554540262745,0.2345398146995829,0.15,0.47,0.031029887683228632,0.38419330289193304,0.3680593607305936,0.3390563165905632,0.21835616438356165,0.8033219112887869,0.8285706423346906,0.36,0.99,0.03141062250142775,0.914261796042618,0.5999010654490107,0.6864611872146119,1.0102891933028917,0.828484675423567,0.757614775553631,0.31,1.12,0.03274319436512469,0.6086301369863014,0.7854185692541856,0.9793607305936074,0.937062404870624,1.327332952598517,0.9648296905723635,0.83,1.64,0.032362459546925564,1.3343759512937596,1.1341933028919329,1.364406392694064,1.4712633181126333,0.6031658100133249,0.594083845509159,0.24,0.77,0.031220255092328193,0.7359056316590563,0.46404870624048705,0.43909436834094373,0.7716666666666667,0.7124938130592048,0.8049826424558132,0.19,1.0,0.034266133637921185,0.2540563165905632,0.7433333333333333,0.8787671232876711,0.9712937595129376,0.9290633923472301,0.47858742546964284,0.65,1.25,0.033314296592423374,1.1326940639269407,0.9086910197869101,0.9490639269406392,0.7214840182648402,0.17701503902531787,0.3015638964890143,0.0,0.25,0.026270702455739578,0.01726027397260274,0.309779299847793,0.19034246575342464,0.1902739726027397,-26.134532648010797,17.398822170052462,-25.2,-19.5,0.02017894536455359,-22.68013698630137,-20.71841704718417,-21.55152207001522,-39.47716894977169,-0.08734780125642481,0.11940147095255181,-0.17,0.011,0.027984009137635636,0.03511415525114155,-0.1725068493150685,-0.14081126331811264,-0.07073972602739725,-0.024461640967066472,0.11118868876321596,-0.037000000000000005,0.031,0.026461069864839138,0.02104870624048706,-0.004503805175038053,-0.003558599695585997,-0.11075418569254186,49793.91012947448,45365.766336630615,33028.5,51265.0,0.021325209444021324,33909.5700152207,47344.25266362253,48333.05098934551,69341.90258751903
Crime,73,90,0.4463644524236984,0.41988330341113106,3.618494527585437,0.08018762564217109,0.0,0.0,0.0,0.38024793388429773,0.20994298174472686,0.22,0.5,0.037971856153674335,0.3875982142857143,0.2854107142857143,0.32606250000000003,0.5199642857142859,0.8422559749832471,0.3531326722901107,0.5800000000000001,1.0699999999999998,0.03462139825776189,0.7219464285714285,0.7582410714285714,0.8512946428571428,1.0329642857142858,0.6283426401608219,0.3545278746992714,0.37,0.85,0.03618494527585437,0.7248571428571429,0.6533392857142857,0.5604553571428572,0.5713660714285714,1.4511771275407637,0.5211909988805332,1.07,1.8,0.03707840071476435,1.346125,1.3455714285714286,1.4775267857142858,1.6279107142857145,0.8709381282108551,0.4166146866222615,0.56,1.15,0.0341746705383069,0.6192857142857143,0.6940178571428571,1.004714285714286,1.1614821428571427,0.513227607773061,0.2903367205846627,0.3,0.69,0.03618494527585437,0.6082857142857142,0.5776875,0.40466964285714285,0.4597678571428572,0.9060442260442251,0.352209432287051,0.65,1.13,0.037971856153674335,0.892080357142857,0.785875,0.8492678571428572,1.0925357142857144,0.14895689077507093,0.19898313248910002,0.0,0.22,0.03618494527585437,0.24370535714285718,0.24610714285714286,0.0694375,0.035428571428571434,-17.902367656913082,2.6577644737547015,-19.0,-15.8,0.028367210185392004,-21.08223214285714,-17.696339285714288,-16.96544642857143,-15.77357142857143,-0.0027379941925396328,0.045605610248582874,-0.041,0.034,0.03194103194103194,-0.049537500000000005,-0.033166964285714286,0.01764464285714286,0.05412589285714286,-0.002407639044002691,0.04687849852001197,-0.034,0.03,0.030600848782666966,0.0007848214285714285,-0.01852767857142857,0.007724107142857143,0.00038750000000000053,12918.974084003574,40975.17379314639,9582.75,14888.5,0.02770330652368186,13175.882142857143,10616.71875,12560.721428571429,15242.613392857143
Comedy,100,70,0.4820451843043995,0.383115338882283,5.963085660198769,0.026975863700899196,0.022716516800757217,0.0,0.0,1.821743965925222,1.0523830660108082,1.02,2.33,0.02555608140085187,0.8349668874172185,1.9213812677388837,2.2907095553453165,2.233084200567644,1.107018457169899,0.3212679143570778,0.91,1.29,0.03028868906767629,1.0232923368022704,1.2011636707663198,1.0250614947965941,1.1732071901608325,0.5185423568386194,0.3508278024371351,0.26,0.74,0.030052058684335067,0.46508041627246927,0.3736613055818354,0.5876158940397351,0.6455818353831598,3.2794723142451465,1.0676687121379391,2.42,4.19,0.03076194983435873,2.055638599810785,3.195960264900662,3.8661967833491016,3.9858088930936613,2.7758376715570265,0.9241734365062813,2.05,3.53,0.03028868906767629,1.600122989593188,2.8409176915799432,3.1908798486281933,3.4592526017029326,0.3185399905347847,0.22445404729504095,0.15,0.45,0.030998580217699953,0.2522611163670766,0.32480605487228004,0.33723746452223274,0.3584862819299905,1.434259346900144,0.8300791908832972,0.77,2.04,0.029815428300993846,0.7273131504257332,1.6795837275307475,1.839422894985809,1.4852317880794703,0.12962849029815335,0.2677765193491308,0.0,0.15,0.024372929484145763,0.23589403973509934,0.07558183538315988,0.07726584673604542,0.12952696310312203,17.290061523899787,2.9271923492432674,16.5,18.6,0.023899668717463324,18.609460737937557,16.89593188268685,16.585808893093663,16.983065279091768,-0.02340558447704689,0.04564468595344357,-0.049,0.011,0.02555608140085187,-0.06047776726584674,-0.02740586565752129,0.0005042573320719028,-0.0060813623462630095,-0.015764789398958822,0.03272033260584765,-0.038,0.006999999999999999,0.029342167534311406,-0.01366698202459792,-0.016614947965941342,-0.019429517502365188,-0.013272469252601704,128598.76946745563,39670.61207931515,116912.0,136371.0,0.025088757396449703,116609.58940397351,119981.76064333018,135760.29990539263,141328.243140965
Cartoon,69,80,0.22553490003507543,0.12241318835496318,9.401114206128133,0.08948467966573816,0.0967966573816156,0.013579387186629526,0.0,1.0549303621169874,0.4109736407101556,0.88,1.11,0.027158774373259052,0.8169401947148818,1.095229485396384,1.1756606397774687,1.1202920723226704,1.5100800835654618,0.6001698011154382,0.99,2.0,0.03064066852367688,1.210584144645341,1.1322809457579972,1.4641168289290682,2.2184005563282336,0.3993941504178273,0.29821397168643043,0.17,0.57,0.03168523676880223,0.5333796940194715,0.3370514603616134,0.2522948539638386,0.47162726008344924,3.1215807799442934,0.8251280097133182,2.5,3.71,0.03064066852367688,2.716787204450626,2.780180806675939,2.880653685674548,4.077899860917942,2.7686350974930356,0.839225532740728,2.1,3.38,0.02924791086350975,2.2518636995827537,2.4752155771905424,2.6910709318497914,3.628609179415856,0.308756963788301,0.2752070639088511,0.1,0.46,0.030292479108635098,0.2210709318497914,0.16244784422809458,0.282086230876217,0.5668289290681502,0.6561942896935934,0.4976309965255526,0.38,0.72,0.030988857938718663,0.38146036161335184,0.7598609179415854,0.8092489568845618,0.665980528511822,0.11498955431754851,0.2271446798151242,0.0,0.14,0.027158774373259052,0.1823643949930459,0.07425591098748262,0.14755215577190542,0.05493741307371349,11.529909470752102,4.713304083142524,9.3,13.3,0.019498607242339833,16.754659248956887,12.176912378303197,9.197357440890125,7.886648122392211,-0.047409818941504395,0.04432967844672211,-0.068,-0.023,0.023676880222841225,-0.045050069541029206,-0.06160361613351877,-0.0692086230876217,-0.013400556328233658,-0.010804317548746523,0.032016333923763574,-0.031,0.01,0.03307799442896936,-0.01961891515994437,-0.015219749652294853,-0.01357858136300417,0.0052948539638386655,134389.45036572622,47019.27174959488,129528.0,137762.5,0.02612330198537095,126419.50417827298,130600.8217270195,137589.46378830084,142196.17688022283
Horror,83,100,0.4198031268094962,0.25188187608569773,17.093525179856115,0.013525179856115108,0.04690647482014389,0.0017266187050359713,0.0,0.7459884892086359,0.11358688433743357,0.69,0.82,0.034532374100719423,0.6622899884925201,0.7304142692750288,0.7910817031070196,0.7967779056386652,2.4396805755395623,0.46002419945821954,2.0500000000000003,2.8000000000000003,0.03366906474820144,1.929113924050633,2.644073647871116,2.7972497123130036,2.377744533947066,0.32097841726618714,0.26887357162629927,0.13,0.44,0.03194244604316547,0.41395857307249717,0.20676639815880324,0.24329113924050635,0.41879171461449943,4.032235971223018,0.6558840286949942,3.56,4.47,0.03107913669064748,3.479159953970081,4.193901035673187,4.435983889528194,4.003590333716916,3.7572460431654644,0.6923126589075741,3.25,4.300000000000002,0.03194244604316547,3.114890678941312,4.0389873417721525,4.239700805523591,3.619919447640967,0.23818992805755373,0.15057165551614002,0.13,0.32,0.034532374100719423,0.25310701956271575,0.2522209436133487,0.2287802071346375,0.21810126582278486,0.030831654676258993,0.060914864847186445,0.0,0.04,0.03079136690647482,0.017410817031070197,0.0189873417721519,0.037261219792865355,0.04963176064441887,0.14162014388489136,0.2697174253163259,0.0,0.17,0.025899280575539568,0.28477560414269276,0.16719217491369393,0.08027617951668585,0.03354430379746836,9.849064748201442,2.6216671942676317,8.2,11.0,0.021294964028776977,13.151093210586883,8.973993095512082,8.485040276179516,8.743958573072497,-0.06868748201438811,0.02926322583285996,-0.077,-0.051,0.026474820143884893,-0.092078250863061,-0.06735327963176065,-0.060023014959723814,-0.055032220943613354,-0.007935827338129493,0.0303588056114028,-0.027000000000000003,0.01,0.030215827338129497,-0.013590333716915997,-0.012165707710011506,-0.008081703107019562,0.002130034522439586,67790.30195739781,44716.93294109067,60991.5,73816.75,0.02475532527345999,59602.9666283084,64985.127733026464,71896.1749136939,74294.2589182969
Documentry,92,70,0.4703970280938008,0.4636638031112143,12.892791127541589,0.018715341959334567,0.0956561922365989,0.0025415896487985213,0.0,0.8095055452865063,0.15352008776863524,0.72,0.92,0.03211645101663586,0.8321514312096031,0.8766481994459835,0.7953185595567867,0.7284672206832871,1.2951709796672775,0.32541313396884913,1.04,1.54,0.03304066543438078,1.3248291782086796,1.2031671283471836,1.5128808864265926,1.1313573407202218,0.3493830868761532,0.25088429361464537,0.16,0.48,0.03373382624768946,0.3749122807017544,0.44015697137580795,0.23531855955678674,0.34534626038781163,3.007906654343803,0.6681303804570327,2.5,3.4600000000000004,0.03234750462107209,3.2408771929824565,3.009242843951985,3.230147737765466,2.531421975992613,2.7289510166358655,0.7384225182696964,2.14,3.27,0.033502772643253236,2.893185595567867,2.60140350877193,3.2812742382271467,2.121865189289012,0.2925069316081326,0.18123864438789883,0.15000000000000002,0.4,0.03304066543438078,0.3226038781163435,0.2447737765466297,0.2878301015697138,0.31305632502308406,0.032123382624769055,0.06624217273038456,0.0,0.04,0.02865064695009242,0.013822714681440442,0.03776546629732226,0.041089566020313946,0.03563250230840259,0.1844085027726427,0.3351980418199239,0.0,0.25,0.021487985212569317,0.09820867959372113,0.02046168051708218,0.2802031394275162,0.33738688827331487,5.366543438077656,3.9277833700970666,1.4,8.3,0.024029574861367836,9.069067405355494,7.732686980609419,2.4254847645429365,2.205909510618652,-0.0396552680221809,0.07381753727789417,-0.108,0.03,0.02865064695009242,0.02032317636195753,0.020307479224376732,-0.08100461680517082,-0.11804247460757156,0.0020972735674676477,0.03906200900135111,-0.022,0.025,0.02865064695009242,-0.00047460757156048117,0.007226223453370267,-0.00454016620498615,0.00616528162511542,86910.66882366536,40697.815040165886,75759.5,92522.0,0.024266235266928587,89206.43900184843,76200.73290203327,89612.45471349353,92312.09334565619
Romance,67,70,0.33203547479991347,0.14211550940947437,23.25581395348837,0.010981912144702842,0.07321274763135228,0.003229974160206718,0.0,0.6827304048234288,0.15168575215282618,0.59,0.79,0.03294573643410853,0.7195955249569708,0.7327280550774526,0.6908175559380378,0.5836144578313254,1.5830340223944908,0.44874053789213064,1.23,1.9124999999999999,0.03229974160206718,1.8117814113597246,1.608924268502582,1.7413339070567986,1.1599655765920827,0.35859388458225555,0.2669314619067168,0.18,0.47,0.034453057708871665,0.4486230636833046,0.33049053356282276,0.3244320137693632,0.3287779690189329,3.176085271317839,0.824134791317977,2.5500000000000003,3.8,0.03251507321274763,3.825567986230636,3.136075731497418,3.260903614457831,2.4616695352839932,2.8790869939707067,0.805895561745291,2.3,3.51,0.03208440999138674,3.5245438898450945,2.9086919104991393,2.9202151462994834,2.144268502581756,0.2809474590869929,0.23831215634936756,0.13,0.38,0.03488372093023256,0.32436316695352835,0.32304647160068845,0.2637177280550774,0.2108175559380379,0.09342592592592541,0.12094358853843688,0.0,0.15,0.03316106804478897,0.035395869191049915,0.10642857142857141,0.18999139414802066,0.041523235800344234,0.16759474590869794,0.3310494845381388,0.0,0.15,0.029715762273901807,0.18691910499139416,0.14527538726333908,0.1454647160068847,0.19207401032702237,6.575086132644256,3.184102210148906,4.6,7.2,0.022825150732127476,9.411703958691911,6.110154905335628,6.208175559380378,4.534509466437178,-0.10119702842377234,0.05180040206297622,-0.13699999999999998,-0.056,0.026701119724375538,-0.03835283993115319,-0.11722719449225474,-0.1111394148020654,-0.13746385542168674,-0.004568690783807052,0.03587957304853499,-0.029,0.019,0.03359173126614987,-0.016932013769363166,-0.012602409638554217,0.0008726333907056801,0.010379518072289156,93773.27934525092,38037.79453865686,91195.0,97402.0,0.02670687055782899,87040.97243755384,96005.16365202412,95293.0,96425.93367786391
Adventure,86,95,0.06476828587381352,0.00446677833612507,11.920529801324504,0.12637969094922738,0.014900662251655629,0.0,0.0,0.724624724061813,0.1321400224749522,0.64,0.8,0.03145695364238411,0.7079295154185021,0.817488986784141,0.7456607929515418,0.6162555066079295,1.6993156732891836,0.6503893203674029,1.1800000000000002,2.2225,0.028145695364238412,1.6314757709251102,2.0842290748898677,2.01284140969163,1.0423788546255506,0.3520750551876374,0.3190275445063943,0.14,0.4725,0.033112582781456956,0.35814977973568285,0.27244493392070485,0.2079955947136564,0.5654185022026432,3.0663079470198733,1.0103565859599717,2.29,3.75,0.029801324503311258,3.1257048458149783,3.804603524229075,3.3216740088105725,1.9657929515418502,2.768520971302427,1.061163587360734,1.88,3.5,0.028145695364238412,2.8270925110132157,3.653502202643172,3.0985022026431723,1.4512555066079293,0.2748675496688738,0.20587890300180306,0.11,0.4,0.033112582781456956,0.2783259911894273,0.3097356828193833,0.2960132158590308,0.2111674008810573,0.16155077262693193,0.14680048464141582,0.03,0.26,0.03200883002207505,0.14958149779735683,0.19134361233480177,0.17777533039647578,0.12491189427312775,0.11792494481236207,0.2557083229663955,0.0,0.11,0.02924944812362031,0.11588105726872246,0.13964757709251102,0.07964757709251101,0.1351762114537445,4.258664459161145,3.440441746063576,1.0,6.5,0.023178807947019868,0.8944933920704846,3.7696035242290757,6.047577092511013,6.259471365638767,-0.04818708609271512,0.03759340715646104,-0.084,-0.02,0.02152317880794702,-0.018883259911894275,-0.02787665198237886,-0.060667400881057265,-0.08458370044052863,0.0035557395143487993,0.03408707926933283,-0.016,0.01925,0.030353200883002206,0.011231277533039647,0.007903083700440527,-0.0022026431718061685,-0.0025528634361233478,111255.90171176146,57365.580781127675,105769.5,107661.5,0.02816123688569851,124730.82119205299,107863.57836644592,104952.68432671082,106522.41721854305
